Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2024-12-07,Dumbbell Curl,Biceps,35.0,lbs,10,,,,""
2024-12-07,Dumbbell Curl,Biceps,35.0,lbs,10,,,,""
2024-12-07,Dumbbell Hammer Curl,Biceps,40.0,lbs,8,,,,""
2024-12-07,Dumbbell Hammer Curl,Biceps,35.0,lbs,8,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,185.0,lbs,5,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-09,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-09,Close Grip Barbell Bench Press,Triceps,155.0,lbs,8,,,,""
2024-12-09,Rope Push Down,Triceps,30.0,lbs,25,,,,""
2024-12-09,Rope Push Down,Triceps,30.0,lbs,20,,,,""
2024-12-09,Rope Push Down,Triceps,30.0,lbs,15,,,,""
2024-12-09,Rope Push Down,Triceps,30.0,lbs,15,,,,""
2024-12-13,Barbell Squat,Legs,135.0,lbs,6,,,,""
2024-12-13,Barbell Squat,Legs,185.0,lbs,5,,,,""
2024-12-13,Barbell Squat,Legs,185.0,lbs,5,,,,""
2024-12-13,Barbell Squat,Legs,225.0,lbs,3,,,,""
2024-12-13,Barbell Squat,Legs,185.0,lbs,5,,,,""
2024-12-13,Barbell Squat,Legs,135.0,lbs,5,,,,""
2024-12-13,Leg Extension Machine,Legs,130.0,lbs,12,,,,""
2024-12-13,Leg Extension Machine,Legs,150.0,lbs,10,,,,""
2024-12-13,Leg Extension Machine,Legs,150.0,lbs,10,,,,""
2024-12-13,Standing Calf Raise Machine,Legs,90.0,lbs,15,,,,""
2024-12-13,Standing Calf Raise Machine,Legs,150.0,lbs,12,,,,""
2024-12-13,Standing Calf Raise Machine,Legs,150.0,lbs,12,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,185.0,lbs,5,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,235.0,lbs,2,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-14,Flat Barbell Bench Press,Chest,185.0,lbs,8,,,,""
2024-12-14,Decline Hammer Strength Chest Press,Chest,90.0,lbs,15,,,,""
2024-12-14,Decline Hammer Strength Chest Press,Chest,180.0,lbs,12,,,,""
2024-12-14,Decline Hammer Strength Chest Press,Chest,230.0,lbs,10,,,,""
2024-12-14,Decline Hammer Strength Chest Press,Chest,270.0,lbs,8,,,,""
2024-12-14,Decline Hammer Strength Chest Press,Chest,320.0,lbs,6,,,,""
2024-12-14,Incline Hammer Strength Chest Press,Chest,140.0,lbs,8,,,,""
2024-12-14,Incline Hammer Strength Chest Press,Chest,140.0,lbs,8,,,,""
2024-12-14,Incline Hammer Strength Chest Press,Chest,90.0,lbs,15,,,,""
2024-12-14,EZ-Bar Curl,Biceps,60.0,lbs,15,,,,""
2024-12-14,Dumbbell Concentration Curl,Biceps,20.0,lbs,10,,,,""
2024-12-14,Dumbbell Curl,Biceps,30.0,lbs,8,,,,""
2024-12-14,Dumbbell Hammer Curl,Biceps,35.0,lbs,8,,,,""
2024-12-15,Barbell Row,Back,95.0,lbs,8,,,,""
2024-12-15,Barbell Row,Back,135.0,lbs,10,,,,""
2024-12-15,Barbell Row,Back,185.0,lbs,5,,,,""
2024-12-15,Barbell Row,Back,185.0,lbs,5,,,,""
2024-12-15,Barbell Row,Back,185.0,lbs,5,,,,""
2024-12-15,Romanian Deadlift,Legs,225.0,lbs,5,,,,""
2024-12-15,Romanian Deadlift,Legs,225.0,lbs,5,,,,""
2024-12-15,Leg Press,Legs,200.0,lbs,12,,,,""
2024-12-15,Leg Press,Legs,200.0,lbs,12,,,,""
2024-12-15,Leg Press,Legs,290.0,lbs,12,,,,""
2024-12-15,Leg Press,Legs,290.0,lbs,12,,,,""
2024-12-15,Lat Pulldown,Back,120.0,lbs,15,,,,""
2024-12-15,Lat Pulldown,Back,140.0,lbs,10,,,,""
2024-12-15,Lat Pulldown,Back,160.0,lbs,6,,,,""
2024-12-16,Standing Calf Raise Machine,Legs,90.0,lbs,20,,,,""
2024-12-16,Standing Calf Raise Machine,Legs,140.0,lbs,15,,,,""
2024-12-16,Standing Calf Raise Machine,Legs,140.0,lbs,16,,,,""
2024-12-16,Standing Calf Raise Machine,Legs,160.0,lbs,15,,,,""
2024-12-16,Seated Dumbbell Press,Shoulders,50.0,lbs,12,,,,""
2024-12-16,Seated Dumbbell Press,Shoulders,60.0,lbs,7,,,,""
2024-12-16,Seated Dumbbell Press,Shoulders,55.0,lbs,8,,,,""
2024-12-16,Seated Dumbbell Press,Shoulders,60.0,lbs,6,,,,""
2024-12-16,Lateral Dumbbell Raise,Shoulders,20.0,lbs,15,,,,""
2024-12-16,Lateral Dumbbell Raise,Shoulders,20.0,lbs,12,,,,""
2024-12-16,Lateral Dumbbell Raise,Shoulders,25.0,lbs,8,,,,""
2024-12-16,Rope Push Down,Triceps,35.0,lbs,20,,,,""
2024-12-16,Rope Push Down,Triceps,42.5,lbs,15,,,,""
2024-12-16,Rope Push Down,Triceps,50.0,lbs,8,,,,""
2024-12-16,Cable Overhead Triceps Extension,Triceps,30.0,lbs,15,,,,""
2024-12-16,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2024-12-16,Cable Overhead Triceps Extension,Triceps,35.0,lbs,13,,,,""
2024-12-16,Dumbbell Curl,Biceps,30.0,lbs,8,,,,""
2024-12-16,Dumbbell Curl,Biceps,30.0,lbs,12,,,,""
2024-12-16,Leg Press,Legs,200.0,lbs,12,,,,""
2024-12-16,Leg Press,Legs,290.0,lbs,12,,,,""
2024-12-16,Leg Press,Legs,290.0,lbs,12,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,185.0,lbs,5,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,225.0,lbs,4,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,225.0,lbs,4,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,225.0,lbs,4,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-18,Flat Barbell Bench Press,Chest,205.0,lbs,8,,,,""
2024-12-18,Leg Press,Legs,200.0,lbs,12,,,,""
2024-12-18,Leg Press,Legs,290.0,lbs,8,,,,""
2024-12-18,Leg Press,Legs,290.0,lbs,10,,,,""
2024-12-18,Rope Push Down,Triceps,35.0,lbs,20,,,,""
2024-12-18,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2024-12-18,Rope Push Down,Triceps,35.0,lbs,12,,,,""
2024-12-18,Cable Overhead Triceps Extension,Triceps,35.0,lbs,8,,,,""
2024-12-18,Rope Push Down,Triceps,35.0,lbs,15,,,,""
2024-12-18,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2024-12-20,Barbell Row,Back,95.0,lbs,12,,,,""
2024-12-20,Barbell Row,Back,135.0,lbs,8,,,,""
2024-12-20,Barbell Row,Back,155.0,lbs,8,,,,""
2024-12-20,Romanian Deadlift,Legs,185.0,lbs,6,,,,""
2024-12-20,Romanian Deadlift,Legs,185.0,lbs,6,,,,""
2024-12-20,Romanian Deadlift,Legs,185.0,lbs,6,,,,""
2024-12-20,Lat Pulldown,Back,120.0,lbs,12,,,,""
2024-12-20,Lat Pulldown,Back,140.0,lbs,10,,,,""
2024-12-20,Lat Pulldown,Back,160.0,lbs,8,,,,""
2024-12-20,Seated Cable Row,Back,130.0,lbs,12,,,,""
2024-12-20,Seated Cable Row,Back,140.0,lbs,10,,,,""
2024-12-20,Seated Cable Row,Back,160.0,lbs,8,,,,""
2024-12-20,Standing Calf Raise Machine,Legs,90.0,lbs,20,,,,""
2024-12-20,Standing Calf Raise Machine,Legs,140.0,lbs,20,,,,""
2024-12-20,Standing Calf Raise Machine,Legs,140.0,lbs,16,,,,""
2024-12-20,Dumbbell Curl,Biceps,30.0,lbs,12,,,,""
2024-12-20,Dumbbell Hammer Curl,Biceps,35.0,lbs,10,,,,""
2024-12-20,Dumbbell Concentration Curl,Biceps,20.0,lbs,10,,,,""
2024-12-20,EZ-Bar Curl,Biceps,60.0,lbs,10,,,,""
2024-12-22,Barbell Squat,Legs,135.0,lbs,8,,,,""
2024-12-22,Barbell Squat,Legs,135.0,lbs,5,,,,""
2024-12-22,Barbell Squat,Legs,185.0,lbs,2,,,,""
2024-12-22,Barbell Squat,Legs,135.0,lbs,8,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,135.0,lbs,6,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,185.0,lbs,5,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,225.0,lbs,4,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,225.0,lbs,4,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-22,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2024-12-22,Rope Push Down,Triceps,30.0,lbs,20,,,,""
2024-12-22,Rope Push Down,Triceps,35.0,lbs,15,,,,""
2024-12-22,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2024-12-22,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2024-12-22,Leg Press,Legs,200.0,lbs,12,,,,""
2024-12-22,Leg Press,Legs,290.0,lbs,10,,,,""
2024-12-22,Leg Press,Legs,290.0,lbs,10,,,,""
2024-12-22,Leg Press,Legs,340.0,lbs,8,,,,""
2024-12-22,Leg Press,Legs,340.0,lbs,10,,,,""
2024-12-22,Standing Calf Raise Machine,Legs,90.0,lbs,20,,,,""
2024-12-22,Standing Calf Raise Machine,Legs,180.0,lbs,15,,,,""
2024-12-22,Standing Calf Raise Machine,Legs,180.0,lbs,15,,,,""
2024-12-22,Standing Calf Raise Machine,Legs,90.0,lbs,30,,,,""
2024-12-22,Leg Extension Machine,Legs,110.0,lbs,15,,,,""
2024-12-22,Leg Extension Machine,Legs,110.0,lbs,15,,,,""
2024-12-22,Leg Extension Machine,Legs,130.0,lbs,12,,,,""
2024-12-22,Leg Extension Machine,Legs,130.0,lbs,10,,,,""
2024-12-22,Stiff-Legged Deadlift,Legs,135.0,lbs,8,,,,""
2024-12-22,Stiff-Legged Deadlift,Legs,185.0,lbs,7,,,,""
2024-12-22,Deadlift,Back,225.0,lbs,5,,,,""
2024-12-22,Deadlift,Back,275.0,lbs,3,,,,""
2024-12-22,Deadlift,Back,275.0,lbs,3,,,,""
2024-12-22,Deadlift,Back,225.0,lbs,5,,,,""
2024-12-25,Barbell Row,Back,95.0,lbs,12,,,,""
2024-12-25,Barbell Row,Back,135.0,lbs,10,,,,""
2024-12-25,Barbell Row,Back,185.0,lbs,7,,,,""
2024-12-25,Barbell Row,Back,185.0,lbs,6,,,,""
2024-12-25,Barbell Row,Back,185.0,lbs,6,,,,""
2024-12-25,Barbell Row,Back,205.0,lbs,5,,,,""
2024-12-25,Lat Pulldown,Back,160.0,lbs,8,,,,""
2024-12-25,Lat Pulldown,Back,180.0,lbs,8,,,,""
2024-12-25,Lat Pulldown,Back,200.0,lbs,5,,,,""
2024-12-25,Seated Cable Row,Back,160.0,lbs,10,,,,""
2024-12-25,Seated Cable Row,Back,180.0,lbs,8,,,,""
2024-12-25,Seated Cable Row,Back,200.0,lbs,5,,,,""
2024-12-25,Dumbbell Curl,Biceps,30.0,lbs,12,,,,""
2024-12-25,Dumbbell Curl,Biceps,35.0,lbs,10,,,,""
2024-12-25,Dumbbell Hammer Curl,Biceps,40.0,lbs,8,,,,""
2024-12-25,Dumbbell Hammer Curl,Biceps,35.0,lbs,10,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,185.0,lbs,5,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-25,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-25,Decline Hammer Strength Chest Press,Chest,180.0,lbs,15,,,,""
2024-12-25,Decline Hammer Strength Chest Press,Chest,270.0,lbs,8,,,,""
2024-12-25,Decline Hammer Strength Chest Press,Chest,270.0,lbs,8,,,,""
2024-12-25,Rope Push Down,Triceps,30.0,lbs,20,,,,""
2024-12-25,Rope Push Down,Triceps,35.0,lbs,12,,,,""
2024-12-25,Cable Overhead Triceps Extension,Triceps,35.0,lbs,15,,,,""
2024-12-25,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2024-12-26,Barbell Squat,Legs,135.0,lbs,6,,,,""
2024-12-26,Barbell Squat,Legs,185.0,lbs,6,,,,""
2024-12-26,Barbell Squat,Legs,205.0,lbs,5,,,,""
2024-12-26,Barbell Squat,Legs,205.0,lbs,5,,,,""
2024-12-26,Barbell Squat,Legs,205.0,lbs,2,,,,""
2024-12-26,Barbell Squat,Legs,255.0,lbs,3,,,,""
2024-12-26,Barbell Squat,Legs,205.0,lbs,5,,,,""
2024-12-26,Barbell Squat,Legs,135.0,lbs,10,,,,""
2024-12-26,Barbell Squat,Legs,135.0,lbs,8,,,,""
2024-12-26,Leg Extension Machine,Legs,130.0,lbs,15,,,,""
2024-12-26,Leg Extension Machine,Legs,150.0,lbs,12,,,,""
2024-12-26,Leg Extension Machine,Legs,130.0,lbs,15,,,,""
2024-12-26,Standing Calf Raise Machine,Legs,90.0,lbs,25,,,,""
2024-12-26,Standing Calf Raise Machine,Legs,140.0,lbs,20,,,,""
2024-12-26,Standing Calf Raise Machine,Legs,140.0,lbs,20,,,,""
2024-12-29,Standing Calf Raise Machine,Legs,90.0,lbs,20,,,,""
2024-12-29,Standing Calf Raise Machine,Legs,140.0,lbs,20,,,,""
2024-12-29,Standing Calf Raise Machine,Legs,140.0,lbs,20,,,,""
2024-12-29,Seated Calf Raise Machine,Legs,90.0,lbs,12,,,,""
2024-12-29,Seated Calf Raise Machine,Legs,90.0,lbs,12,,,,""
2024-12-29,Seated Calf Raise Machine,Legs,90.0,lbs,12,,,,""
2024-12-29,Seated Leg Curl Machine,Legs,85.0,lbs,12,,,,""
2024-12-29,Seated Leg Curl Machine,Legs,85.0,lbs,10,,,,""
2024-12-29,Seated Leg Curl Machine,Legs,85.0,lbs,10,,,,""
2024-12-29,Barbell Row,Back,95.0,lbs,12,,,,""
2024-12-29,Barbell Row,Back,135.0,lbs,12,,,,""
2024-12-29,Barbell Row,Back,185.0,lbs,6,,,,""
2024-12-29,Barbell Row,Back,205.0,lbs,5,,,,""
2024-12-29,Barbell Row,Back,205.0,lbs,5,,,,""
2024-12-29,Barbell Row,Back,185.0,lbs,5,,,,""
2024-12-29,Barbell Row,Back,135.0,lbs,12,,,,""
2024-12-29,Lat Pulldown,Back,160.0,lbs,10,,,,""
2024-12-29,Lat Pulldown,Back,180.0,lbs,8,,,,""
2024-12-29,Lat Pulldown,Back,200.0,lbs,6,,,,""
2024-12-29,Dumbbell Curl,Biceps,40.0,lbs,8,,,,""
2024-12-29,Dumbbell Hammer Curl,Biceps,40.0,lbs,8,,,,""
2024-12-29,EZ-Bar Curl,Biceps,50.0,lbs,15,,,,""
2024-12-30,Flat Barbell Bench Press,Chest,135.0,lbs,6,,,,""
2024-12-30,Flat Barbell Bench Press,Chest,185.0,lbs,6,,,,""
2024-12-30,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-30,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2024-12-30,Flat Barbell Bench Press,Chest,205.0,lbs,8,,,,""
2024-12-30,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-30,Flat Barbell Bench Press,Chest,205.0,lbs,6,,,,""
2024-12-30,Incline Hammer Strength Chest Press,Chest,90.0,lbs,12,,,,""
2024-12-30,Incline Hammer Strength Chest Press,Chest,90.0,lbs,12,,,,""
2024-12-30,Incline Hammer Strength Chest Press,Chest,90.0,lbs,12,,,,""
2024-12-30,Hack Squat Machine,Legs,90.0,lbs,15,,,,""
2024-12-30,Hack Squat Machine,Legs,180.0,lbs,12,,,,""
2024-12-30,Hack Squat Machine,Legs,180.0,lbs,15,,,,""
2024-12-30,Hack Squat Machine,Legs,230.0,lbs,12,,,,""
2024-12-30,Hack Squat Machine,Legs,230.0,lbs,12,,,,""
2024-12-30,Hack Squat Machine,Legs,230.0,lbs,12,,,,""
2025-01-01,Rope Push Down,Triceps,35.0,lbs,15,,,,""
2025-01-01,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2025-01-01,Close Grip Barbell Bench Press,Triceps,135.0,lbs,12,,,,""
2025-01-01,Rope Push Down,Triceps,35.0,lbs,17,,,,""
2025-01-01,Cable Overhead Triceps Extension,Triceps,35.0,lbs,12,,,,""
2025-01-01,Rope Push Down,Triceps,35.0,lbs,12,,,,""
2025-01-01,Cable Overhead Triceps Extension,Triceps,35.0,lbs,13,,,,""
2025-01-01,Dumbbell Concentration Curl,Biceps,25.0,lbs,15,,,,"Unilateral (2 arms, 2 sets)"
2025-01-01,Dumbbell Concentration Curl,Biceps,25.0,lbs,15,,,,""
2025-01-01,Dumbbell Hammer Curl,Biceps,35.0,lbs,12,,,,""
2025-01-01,EZ-Bar Curl,Biceps,70.0,lbs,12,,,,""
2025-01-01,EZ-Bar Curl,Biceps,70.0,lbs,8,,,,""
2025-01-01,Barbell Squat,Legs,135.0,lbs,6,,,,""
2025-01-01,Barbell Squat,Legs,185.0,lbs,6,,,,""
2025-01-01,Barbell Squat,Legs,205.0,lbs,6,,,,""
2025-01-01,Barbell Squat,Legs,225.0,lbs,5,,,,""
2025-01-01,Barbell Squat,Legs,135.0,lbs,8,,,,""
2025-01-01,Leg Extension Machine,Legs,130.0,lbs,12,,,,""
2025-01-01,Leg Extension Machine,Legs,150.0,lbs,12,,,,""
2025-01-01,Leg Extension Machine,Legs,170.0,lbs,10,,,,""
2025-01-02,Deadlift,Back,135.0,lbs,5,,,,""
2025-01-02,Deadlift,Back,185.0,lbs,8,,,,""
2025-01-02,Deadlift,Back,225.0,lbs,8,,,,""
2025-01-02,Deadlift,Back,275.0,lbs,5,,,,""
2025-01-02,Deadlift,Back,305.0,lbs,3,,,,""
2025-01-02,Deadlift,Back,275.0,lbs,3,,,,""
2025-01-02,Deadlift,Back,225.0,lbs,5,,,,""
2025-01-02,Lat Pulldown,Back,140.0,lbs,10,,,,""
2025-01-02,Lat Pulldown,Back,160.0,lbs,8,,,,""
2025-01-02,Lat Pulldown,Back,180.0,lbs,7,,,,""
2025-01-02,EZ-Bar Curl,Biceps,70.0,lbs,12,,,,""
2025-01-02,Dumbbell Curl,Biceps,35.0,lbs,8,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,185.0,lbs,5,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Rear Delt Dumbbell Raise,Shoulders,15.0,lbs,12,,,,""
2025-01-05,Rear Delt Dumbbell Raise,Shoulders,15.0,lbs,15,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Rear Delt Dumbbell Raise,Shoulders,15.0,lbs,15,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Flat Barbell Bench Press,Chest,225.0,lbs,3,,,,""
2025-01-05,Rear Delt Dumbbell Raise,Shoulders,15.0,lbs,15,,,,""
2025-01-05,Cable Crossover,Chest,25.0,lbs,12,,,,""
2025-01-05,Cable Crossover,Chest,30.0,lbs,12,,,,""
2025-01-05,Cable Crossover,Chest,25.0,lbs,12,,,,""
2025-01-05,Rope Push Down,Triceps,25.0,lbs,25,,,,""
2025-01-05,Rope Push Down,Triceps,30.0,lbs,16,,,,""
2025-01-05,Rope Push Down,Triceps,35.0,lbs,15,,,,""
2025-01-05,Cable Overhead Triceps Extension,Triceps,35.0,lbs,15,,,,""
2025-01-05,Cable Overhead Triceps Extension,Triceps,35.0,lbs,15,,,,""
2025-01-05,Cable Overhead Triceps Extension,Triceps,35.0,lbs,15,,,,""
2025-01-06,Barbell Squat,Legs,135.0,lbs,8,,,,""
2025-01-06,Barbell Squat,Legs,185.0,lbs,7,,,,""
2025-01-06,Barbell Squat,Legs,225.0,lbs,6,,,,""
2025-01-06,Barbell Squat,Legs,225.0,lbs,5,,,,""
2025-01-06,Barbell Squat,Legs,225.0,lbs,3,,,,""
2025-01-06,Barbell Squat,Legs,225.0,lbs,3,,,,""
2025-01-06,Barbell Squat,Legs,225.0,lbs,4,,,,""
2025-01-06,Barbell Squat,Legs,185.0,lbs,6,,,,""
2025-01-06,Leg Extension Machine,Legs,130.0,lbs,12,,,,""
2025-01-06,Leg Extension Machine,Legs,150.0,lbs,12,,,,""
2025-01-06,Leg Extension Machine,Legs,170.0,lbs,10,,,,""
2025-01-06,Standing Calf Raise Machine,Legs,70.0,lbs,25,,,,""
2025-01-06,Standing Calf Raise Machine,Legs,160.0,lbs,20,,,,""
2025-01-06,Standing Calf Raise Machine,Legs,160.0,lbs,20,,,,""
2025-01-06,Dumbbell Curl,Biceps,40.0,lbs,10,,,,""
2025-01-06,Dumbbell Concentration Curl,Biceps,25.0,lbs,15,,,,"Left arm and right arm"
2025-01-08,Barbell Squat,Legs,135.0,lbs,8,,,,""
2025-01-08,Barbell Squat,Legs,185.0,lbs,8,,,,""
2025-01-08,Barbell Squat,Legs,225.0,lbs,5,,,,""
2025-01-08,Barbell Squat,Legs,225.0,lbs,5,,,,""
2025-01-08,Barbell Squat,Legs,225.0,lbs,4,,,,""
2025-01-08,Barbell Squat,Legs,225.0,lbs,3,,,,""
2025-01-08,Barbell Squat,Legs,225.0,lbs,5,,,,""
2025-01-08,Barbell Squat,Legs,225.0,lbs,3,,,,""
2025-01-08,Flat Barbell Bench Press,Chest,135.0,lbs,5,,,,""
2025-01-08,Flat Barbell Bench Press,Chest,185.0,lbs,5,,,,""
2025-01-08,Flat Barbell Bench Press,Chest,225.0,lbs,5,,,,""
2025-01-08,Flat Barbell Bench Press,Chest,245.0,lbs,3,,,,""
